predicted_direction,predicted_state_at_horizon,horizon_months,voice,hedged,attributed_to,page_id,source,arm,window,window_kind,cycle,newspaper_title,lccn,date,publisher_state,claim_month,target_month,actual_state,hit,confidence,brier,epu
worsen,recession,15,reported_survey,True,Gartner,1933738130,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2010-01,expansion,False,0.7,0.48999999999999994,297.1825
worsen,recession,6,reported_survey,False,World Bank,1933738130,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,other,True,,1933738130,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,editorial,False,,1933738156,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-25,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,government_official,True,Peer Steinbriick,1933738169,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Jorg Kramer,1933738169,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Mr. Moec,1933738169,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,6,quoted_banker_or_economist,True,Mr. Moec,1933738169,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Walter Loeb,1933738171,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-06,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,reported_survey,True,Richard Curtin,1933738171,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-06,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Nigel Gault,1933738171,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-06,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Marc D. Stern,1933738178,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-25,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,False,economists,1933738191,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Nariman Behravesh,1933738191,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,reported_survey,True,Mr. Behravesh,1933738191,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,other,False,,1933738191,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,24,quoted_banker_or_economist,False,New York Building Congress,1933738211,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2010-10,expansion,False,0.9,0.81,297.1825
worsen,recession,24,quoted_banker_or_economist,False,New York Building Congress,1933738211,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2010-10,expansion,False,0.9,0.81,297.1825
worsen,recession,24,quoted_banker_or_economist,True,Richard T. Anderson,1933738211,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2010-10,expansion,False,0.7,0.48999999999999994,297.1825
worsen,recession,24,quoted_banker_or_economist,False,New York Building Congress,1933738211,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2010-10,expansion,False,0.9,0.81,297.1825
worsen,recession,12,quoted_banker_or_economist,True,Seth W. Pinsky,1933738211,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-10,expansion,False,0.7,0.48999999999999994,297.1825
worsen,recession,24,editorial,True,,1933738251,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2010-10,expansion,False,0.7,0.48999999999999994,297.1825
worsen,recession,3,other,False,,1933738251,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-01,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,reported_survey,False,,1933738263,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
improve,expansion,6,quoted_banker_or_economist,True,Ira Jersey,1933738263,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Bill Gales,1933738263,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,24,quoted_banker_or_economist,False,Julian H. Robertson Jr.,1933738367,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-15,,2008-10,2010-10,expansion,False,0.9,0.81,297.1825
worsen,recession,6,quoted_banker_or_economist,True,,1933738507,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-25,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,6,other,False,,1933740116,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-04,,2008-09,2009-03,recession,False,0.9,0.81,275.0569
stable,recession,6,other,False,Michael C. DiGiovanni,1933740116,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-04,,2008-09,2009-03,recession,True,0.9,0.009999999999999995,275.0569
improve,expansion,6,quoted_banker_or_economist,True,Ellen Hughes-Cromwick,1933740116,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-04,,2008-09,2009-03,recession,False,0.7,0.48999999999999994,275.0569
worsen,recession,6,quoted_banker_or_economist,True,George Magliano,1933740116,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-04,,2008-09,2009-03,recession,True,0.7,0.09000000000000002,275.0569
worsen,recession,6,other,True,,1933743628,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,other,True,,1933743628,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,6,quoted_banker_or_economist,False,Lynn Franco,1933743654,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,False,0.9,0.81,297.1825
stable,recession,6,quoted_banker_or_economist,True,Lynn Franco,1933743654,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Lynn Franco,1933743654,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,True,,1933744139,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,other,False,,1933744139,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Paul C. Taylor,1933744139,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Barack Obama and John McCain,1933744529,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,politician,False,Barack Obama,1933744529,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,politician,False,John McCain,1933744529,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,politician,False,John McCain,1933744529,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-01,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,True,analysts,1933745160,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-22,,2008-09,2009-03,recession,True,0.7,0.09000000000000002,275.0569
worsen,recession,6,quoted_banker_or_economist,False,Sean J. Egan,1933745160,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-22,,2008-09,2009-03,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,24,quoted_banker_or_economist,True,analysts,1933745363,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-04,,2008-11,2010-11,expansion,False,0.7,0.48999999999999994,221.9536
worsen,recession,6,quoted_banker_or_economist,False,,1933745499,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-04,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Emily Kolinski Morris,1933745499,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-04,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Bernard Baumohl,1933745650,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-04,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Daniel J. Meckstroth,1933745650,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-04,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,True,,1933748234,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,other,False,,1933748234,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,reported_survey,False,International Energy Agency,1933748446,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
improve,expansion,6,other,True,,1933748446,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
worsen,recession,6,other,False,,1933748603,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Nobuhiko Kuramochi,1933748603,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,government_official,True,Prime Minister Taro Aso,1933748603,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,True,,1933748603,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,other,False,,1933748603,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
improve,expansion,6,quoted_banker_or_economist,True,Geoffrey Bobroff,1933748812,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
improve,expansion,6,quoted_banker_or_economist,True,Geoffrey Bobroff,1933748812,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
improve,expansion,6,quoted_banker_or_economist,True,Geoffrey Bobroff,1933748812,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
worsen,recession,6,editorial,False,,1933748831,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-11,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,True,many economists,1933751206,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,reported_survey,False,,1933751206,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,other,True,,1933751206,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Mustafa El-Labbad,1933751206,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,reported_survey,False,,1933751206,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
improve,expansion,2,quoted_banker_or_economist,True,Kimberly Wright-Violich,1933751213,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-11,,2008-11,2009-01,recession,False,0.7,0.48999999999999994,221.9536
worsen,recession,12,reported_survey,False,,1933751213,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-11,,2008-11,2009-11,expansion,False,0.9,0.81,221.9536
worsen,recession,12,government_official,True,Vartan Gregorian,1933751213,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-11,,2008-11,2009-11,expansion,False,0.7,0.48999999999999994,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Michael Boylson,1933751249,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-13,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,reported_survey,False,,1933751249,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-13,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
improve,expansion,6,other,False,Jeffrey Hull,1933751249,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-13,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
improve,expansion,6,other,False,Jeffrey Hull,1933751249,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-13,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Ben S. Bernanke,1933751274,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,reported_survey,False,,1933751274,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
improve,expansion,6,politician,False,Nancy Pelosi,1933751274,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,False,0.9,0.81,297.1825
improve,expansion,6,politician,False,Paul Ryan,1933751274,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,False,0.9,0.81,297.1825
stable,stable,6,quoted_banker_or_economist,True,Ben S. Bernanke,1933751274,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
worsen,recession,6,other,True,,1933751328,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Stacey Widlitz,1933751342,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-13,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Peter Schiff,1933751342,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-13,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,12,quoted_banker_or_economist,True,Christopher Neczypor,1933751342,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-13,,2008-11,2009-11,expansion,False,0.7,0.48999999999999994,221.9536
worsen,recession,6,quoted_banker_or_economist,True,many economists,1933751393,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-11,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Erik Hurst,1933751393,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-11,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Vince Cable,1933751446,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-21,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
