claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
349,1920 Depression,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1921-03-05,business depression,http://www.loc.gov/resource/sn85038485/1921-03-05/ed-1/?sp=9,"If you don\u2019t buy, you can't expect the next fellow to buy\u2014and he won\u2019t!",no,other,unclear,na,na,vague,assertive,unclear,na
350,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1920-10-29,business depression,http://www.loc.gov/resource/sn88078775/1920-10-29/ed-1/?sp=2,SAY BUSINESS IS HARMED One of the Officials Return to Piece Work Is Demands Made\u2014Union Predict Fight\u2014Question May Be Arbitrated.,yes,general_business,worsen,na,na,vague,assertive,expert,na
351,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1920-10-29,business depression,http://www.loc.gov/resource/sn88078775/1920-10-29/ed-1/?sp=2,General revision of working and wage agreements \u201cnecessitated by business depression and a prediction of lower prices\u201d is sought by the Clothing Manufacturers\u2019 association of New York in proposals adopted for presen tation to the Amalgamated Clothing Workers\u2019 uuion.,yes,prices,worsen,down,na,vague,assertive,unclear,na
352,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1920-10-29,business depression,http://www.loc.gov/resource/sn88078775/1920-10-29/ed-1/?sp=2,"Canada is to have a $5,000,000 match factory which will be controlled by four of the biggest match manu facturing firms In Great Britain.",no,other,unclear,na,na,vague,hedged,unclear,na
353,1920 Depression,crisis,"the courier-index (marianna, ark.) 1917-current",arkansas,1920-07-16,business depression,http://www.loc.gov/resource/sn89051338/1920-07-16/ed-1/?sp=7,"And here, I think, we get the real answer: We shall have a CLARIFYING of industrial relations, a STRAIGHTENING-OUT of commodity values, and per haps of trading prices and profit ratios\u2014but a panic, a business depression, a period of radical commercial curtailment, NO!",yes,general_business,improve,na,na,vague,assertive,unclear,na
354,1920 Depression,crisis,"the courier-index (marianna, ark.) 1917-current",arkansas,1920-07-16,business depression,http://www.loc.gov/resource/sn89051338/1920-07-16/ed-1/?sp=7,I am quite satisfied to let the coming twenty-four months prove me a false or true prophet.,no,other,unclear,na,na,vague,hedged,unclear,na
355,1920 Depression,crisis,"the courier-index (marianna, ark.) 1917-current",arkansas,1920-07-16,business depression,http://www.loc.gov/resource/sn89051338/1920-07-16/ed-1/?sp=7,"We hope we may be par doned if in thus using our space, any person looking for the usual description of merchandise, shall be disappointed.",no,other,unclear,na,na,vague,hedged,journalist,na
356,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,"{""/service/ndnp/nbu/batch_nbu_housesparrow_ver01/data/sn84020107/00517014679/1921010101/0374.xml"":{""full_text"":""FORECAST FOR i( 1921 BRIGHT BUSINESS DEPRESSION BEGIN NING TO DISSOLVE VIEWS OF PRICE EXPERT Optimistic Prediction of Govern ment Officials and Business Men Is Based on Facts Now Developing 'Washington, Jan.",yes,general_business,improve,na,na,vague,assertive,expert,na
357,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,1.\u2014Prosperity like the (lowers ot the song will bloom In the spring.,no,other,unclear,na,na,vague,unclear,unclear,na
358,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,If true the forecast means an end of unemployment now involving hundreds of thousands of workers.,no,employment,improve,na,down,vague,hedged,unclear,na
359,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,It also will end the great national buying strike which swept the entire country early in the summer.,yes,general_business,improve,na,na,vague,assertive,unclear,na
360,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,"\""Business depression will disap pear within a few weeks if manu facturers and retail dealers will give up the idea that they can cling to war prices,\u201d he said.",yes,general_business,improve,na,na,vague,hedged,expert,na
361,1920 Depression,crisis,"the beatrice daily express (beatrice, neb.) 1884-1924",nebraska,1921-01-01,business depression,http://www.loc.gov/resource/sn84020107/1921-01-01/ed-1/?sp=1,"If prices were reduced to a reasonable point there would be a new rush of buy ing, which would turn every factory wheel in the country and blot out unemployment almost immediately.\u201d The optimistic prediction of gov ernment officials and business men for prosperity in the spring are bas ed on facts now developing.",yes,general_business,improve,na,na,vague,assertive,expert,na
362,1920 Depression,crisis,"worcester democrat and the ledger-enterprise (pocomoke city, md.) 1921-1953",maryland,1921-03-19,business depression,http://www.loc.gov/resource/sn89060127/1921-03-19/ed-1/?sp=4,"The one who put her gift in some useful course of study, will attract the of some capable fellow, and in her attractive home will be Apf the social leaders of the community.",no,other,unclear,na,na,vague,unclear,unclear,na
363,1920 Depression,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1920-12-31,business depression,http://www.loc.gov/resource/sn84026749/1920-12-31/ed-1/?sp=14,ed smia esUon of The Sunday 'a's= 1ma EWIL Investors The Wahiagtes Times will :a uirie abo@t ihetgete a tec Ivailable iformatiom from the mD eezoettro1 w.itht charge.,no,other,unclear,na,na,vague,hedged,unclear,na
364,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,INDUSTRIAL LEADERS PREDICT GOOD YEAR Approach of Stable Basis Seen By Majority Diversity of Employment Gives City Big Advantage.,yes,general_business,improve,na,na,12,assertive,expert,na
365,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,"Louis, because of the widely diversified lines of essential industry, is expected by heads of several of the largest plants to struggle free from the grip of business depression before many weeks.",yes,general_business,improve,na,na,vague,hedged,expert,na
366,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,"4 Thia, according to government of ficial* in the treasury, agriculture and labor departments, is the fore cast for 1921 If true, the forecast means an end of unemployment now involving thousands of workers stabilising prices and perhaps lower ones for the consumer.",yes,employment,improve,down,down,vague,hedged,official,na
367,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,It also will end the great national buyers\u2019* strike which swept the entire country early in the summer.,yes,general_business,improve,na,na,vague,assertive,unclear,na
368,1920 Depression,crisis,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1921-01-02,business depression,http://www.loc.gov/resource/sn92053739/1921-01-02/ed-1/?sp=1,"If prices were reduced to a reasonable point there would be a new rush of buyers which would turn every factory wheel la country and blot out unemployn almost immediately.\"" The optimistic prediction* of ernment officials and business for prosperity in the spring mi based on factors now developing.1 Some of the optimistic faetors ce these: e l\u2014Government receipts from n ury taxes have fallen far below a figures of a year ago, indicating t public has ended extravagant bow ing for all time.",yes,general_business,improve,na,na,vague,hedged,official,na
369,1920 Depression,crisis,"batesville daily guard (batesville, ark.) 1912-1924",arkansas,1921-01-07,business depression,http://www.loc.gov/resource/sn90050268/1921-01-07/ed-1/?sp=4,"Fair Association, Chamber of Commerce and the Cash iers of the Banks of th* County for the purpose of looking towards the feasibility of employing ounty Agri culture Agent* will meet on Saturday the Sth mat at 1 p.",no,other,unclear,na,na,vague,hedged,unclear,na
370,1920 Depression,crisis,"batesville daily guard (batesville, ark.) 1912-1924",arkansas,1921-01-07,business depression,http://www.loc.gov/resource/sn90050268/1921-01-07/ed-1/?sp=4,"It it takes a reduction of the cotton acreage, step* will I I g be taken to insure a reduction.",no,other,unclear,na,na,vague,hedged,unclear,na
371,1920 Depression,crisis,"the hayti herald (hayti, mo.) 1908-1922",missouri,1921-01-20,business depression,http://www.loc.gov/resource/sn89066651/1921-01-20/ed-1/?sp=3,"In its effects, to date, upon the cotton belt our present business depression is not un like the panic of 1893, and it is fair to assume that history will repeat itself, ie., that the cotton acreage will naturally increase materially, due to the supply of labor, and without any regard whatever for the surplus now on hand or that we aie due for perhaps five years of stagnated over-production.",yes,general_business,worsen,na,na,vague,hedged,unclear,na
372,1920 Depression,crisis,"the hayti herald (hayti, mo.) 1908-1922",missouri,1921-01-20,business depression,http://www.loc.gov/resource/sn89066651/1921-01-20/ed-1/?sp=3,"Unless we want to take the lowest price for cotton, next fall, this country has ever seen we must plan for the smallest crop since the civil war.",no,prices,unclear,na,na,vague,hedged,unclear,na
373,1920 Depression,crisis,"the presbyterian of the south : [combining the] southwestern presbyterian, central presbyterian, southern presbyterian (",georgia; virginia,1921-02-09,business depression,http://www.loc.gov/resource/10021978/1921-02-09/ed-1/?sp=2,That tbere is such a con dition no one will deny.,no,other,unclear,na,na,vague,assertive,unclear,na
374,1920 Depression,crisis,"the presbyterian of the south : [combining the] southwestern presbyterian, central presbyterian, southern presbyterian (",georgia; virginia,1921-02-09,business depression,http://www.loc.gov/resource/10021978/1921-02-09/ed-1/?sp=2,There is difference of opinion as to the reason for this depression and also as to the length of time it will con tinue.,no,general_business,unclear,na,na,vague,hedged,unclear,na
375,1920 Depression,crisis,"the presbyterian of the south : [combining the] southwestern presbyterian, central presbyterian, southern presbyterian (",georgia; virginia,1921-02-09,business depression,http://www.loc.gov/resource/10021978/1921-02-09/ed-1/?sp=2,An examination of these various pro posals will show that almost all of them have little or no value as a remedy for the existing business depression.,no,general_business,unclear,na,na,vague,unclear,unclear,na
376,1920 Depression,crisis,"the washington herald (washington, d.c.) 1906-1939",district of columbia,1921-03-11,business depression,http://www.loc.gov/resource/sn83045433/1921-03-11/ed-1/?sp=7,An increase in the demand ing the period of the big bltumi- tor coal will probably be one of nous strike in October and Novem- the first definite Indications of the ber.,no,other,unclear,na,na,vague,hedged,unclear,na
