claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,topic,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,direction,is_prediction,months,predicted_label,realized_label,basis,hit,brier
512,1937 Recession,crisis,"worcester democrat and the ledger-enterprise (pocomoke city, md.) 1921-1953",maryland,1937-11-12,business outlook,http://www.loc.gov/resource/sn89060127/1937-11-12/ed-1/?sp=6,"One one hand, it is predicted that this winter\u2019s domestic commerce will be the best since 1929, with retail sales in some lines perhaps exceeding the boom-time figure.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
513,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1937-11-12,business outlook,http://www.loc.gov/resource/sn83045462/1937-11-12/ed-1/?sp=6,"The Senate majority leader expressed belief the recent decline in business conditions is temporary and, in re sponse to questions, indicated he does not believe the administration's pro gram for the approaching session will aggravate that situation.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
517,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1938-02-13,business outlook,http://www.loc.gov/resource/sn83045462/1938-02-13/ed-1/?sp=50,"\""This does not mean that actual operations in February will show much or any improvement, or that the month will be other than dis appointing.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
522,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1937-11-30,business outlook,http://www.loc.gov/resource/sn83045462/1937-11-30/ed-1/?sp=18,"addressing the Eco nomic Club, said the \""greatest need\u201d currently is the \""return of sanity and fairness in capital-labor relationship.\u201d The business outlook, he said, shaped up as: \u201cWith the exception of retail trade, a generally continued decline in the next few months, a possible continua tion of rather unsatisfactory volume throughout the first six months of 1938, and a resumption of the forward movement In the early fall of \u201938.\u201d OIL TRIAL JUDGE TOLD COMPETITION RESTORED Defense in Oil Price-Fixing Case Contend Purchases in 1935 and 1936 Re-Established System.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
525,1937 Recession,crisis,"buckeye valley news and buckeye review (buckeye, maricopa county, ariz.) 1935-1950",arizona,1937-11-18,business outlook,http://www.loc.gov/resource/sn95060748/1937-11-18/ed-1/?sp=2,"In a series of reports, analyz ing general condi- Business Outlook tions, which the department issued the other day, it made no effort to conceal its belief that there is some thing wrong in the business situa tion far beyond the recent violent decline in the quotations of the stock markets.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
527,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1937-12-10,business outlook,http://www.loc.gov/resource/sn83045462/1937-12-10/ed-1/?sp=23,"TO General Business Outlook Must Improve, Says Stand ard Statistics.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
528,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1937-12-10,business outlook,http://www.loc.gov/resource/sn83045462/1937-12-10/ed-1/?sp=23,"10.\u2014A realistic view of the building situation indi cates that even if the full program advocated by the President becomes effective, an important rise in the volume of residential construction must hinge first on restoration of confidence in the general business outlook and, second, on the creation of large scale residential building organizations using mass production methods, in the opinion of the Stand ard Statistics Co.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
530,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1937-12-10,business outlook,http://www.loc.gov/resource/sn83045462/1937-12-10/ed-1/?sp=23,The prospect for recovery In building is not a factor to be con sidered of immediate significance in the outlook for business.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
534,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1938-01-11,business outlook,http://www.loc.gov/resource/sn83045462/1938-01-11/ed-1/?sp=13,"He told the Senate committee investigat ing unemployment that the \""forecast of sales for the first six months of 1938 is 23 per cent less than in the first six months of 1937.\u201d He said further that he could not be \""too hope ful of increased employment in our company, for it is evident that we are in a pronounced recession.\"" Mr.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
538,1937 Recession,crisis,"the redwood gazette (redwood falls, minn.) 1873-1940",minnesota,1938-02-24,business outlook,http://www.loc.gov/resource/sn85025570/1938-02-24/ed-1/?sp=1,"{""/service/ndnp/mnhi/batch_mnhi_limbo_ver01/data/sn85025570/00383348407/1938022401/0078.xml"":{""full_text"":""SIXTY-NINTH YEAR REDWOOD FALLS, MINNESOTA, THURSDAY, FEBRUARY 24, 1938 NUMBER 35 21 Teams in 3 Countv Tournaments Release Complete Institute Program EXPERTS ON WIDELY VARIED TOPICS TO GIVE ADDRESSES Such widely diversified topics as fashion trends and sleeping sickness, garden pests and the federal farm program, windbreaks and the business outlook, all of interest to farmers or their wives, will be taken up at the farmers institute to be held here Wednes day and Thursday, March 9 and 10.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
544,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1938-02-19,business outlook,http://www.loc.gov/resource/sn83045462/1938-02-19/ed-1/?sp=25,"According to results just tabulated, 65 per cent of the dealers expected the sales trend for 1938 would be up ward, 22 per cent expected a slump and the other 13 per cent were non commital on this point.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
549,1937 Recession,crisis,"san antonio light (san antonio, tex.) 1911-1993",texas,1937-09-12,business outlook,http://www.loc.gov/resource/sn85060004/1937-09-12/ed-1/?sp=48,The management of George\u2019s Cafe is optimistic over the business outlook and predicts improved con ditions in every field.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,worsen,INDPRO,0,0.48999999999999994
551,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1938-02-27,business outlook,http://www.loc.gov/resource/sn83045462/1938-02-27/ed-1/?sp=47,"Then, too, the \u201csap is beginning to rise.\"" However gloomy the business outlook may be, as the spring season approaches, the perennial optimists always expect a quietening of the tempo of industry and the revival of EXPORTS CLIMB $118,674,000 Excess Seen, Contrasts With Reverse Situation in 1937.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
552,1937 Recession,crisis,"the laredo times (laredo, tex.) 192?-1982",texas,1938-02-17,business outlook,http://www.loc.gov/resource/sn86089568/1938-02-17/ed-1/?sp=5,Booms in the stock market may be expected as a result of fortunate trade agreements with foreign na tions.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
553,1937 Recession,crisis,"the laredo times (laredo, tex.) 192?-1982",texas,1938-02-17,business outlook,http://www.loc.gov/resource/sn86089568/1938-02-17/ed-1/?sp=5,Fluctuations in money values will be disturbing despite the improved business outlook.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
563,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1938-03-20,business revival,http://www.loc.gov/resource/sn83045462/1938-03-20/ed-1/?sp=4,"\u201cThere will be no experimental legis lation, nor dictated policies that go against prosperity and business ad vance.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
564,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1938-03-20,business revival,http://www.loc.gov/resource/sn83045462/1938-03-20/ed-1/?sp=4,"\u201cThe United States, soon to be as sured of peace within itself, is on the way to the greatest business revival enjoyed for years.\u201d TO ADDRESS ALUMNI Bishop Moore Will Tell of Needs at Handolph-Macon.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
566,1937 Recession,crisis,"the times-news (hendersonville, n.c.) 1927-current",north carolina,1937-09-22,business revival,http://www.loc.gov/resource/sn86063811/1937-09-22/ed-1/?sp=1,"The treasury figures showed, in the face of business revival, that the government on September 18 had spent $284,076,843.99 more than it received in revenues from all (Continued on page six) Hendersonville and Henderson county business people \u00bbnd resi dents will be urged to co-operate in North Carolina Air Mail week, October 11 to 16, Postmaster E.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,worsen,INDPRO,0,0.48999999999999994
572,1937 Recession,crisis,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1937-12-16,business revival,http://www.loc.gov/resource/sn85042243/1937-12-16/ed-1/?sp=6,"Until that revival comes, government accountants will have to keep the jug of red ink handy.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
574,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1937-12-23,business revival,http://www.loc.gov/resource/sn83045462/1937-12-23/ed-1/?sp=19,"In view of what has happened to business since the late summer and early fall, no such good results can be expected in quarterly statements yet to come.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
575,1937 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1937-12-23,business revival,http://www.loc.gov/resource/sn83045462/1937-12-23/ed-1/?sp=19,"Nor is the outlook for the new year so bright, for business revival will be slow in getting under way, and meanwhile the tax burden will not grow any lighter.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
578,1945 Reconversion,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1945-09-03,postwar depression,http://www.loc.gov/resource/sn83045462/1945-09-03/ed-1/?sp=2,"\""They point to the undeniable fact that America was not prepared for peace, that reconversion is pro ceeding too slowly, that unemploy ment may reach the alarming total of seven or eight million by next spring and that Congress has not taken steps to provide for human needs during the transition period from war to peace.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
579,1945 Reconversion,crisis,"miami citizen (miami, fla.) 1937-1949",florida,1946-04-04,postwar depression,http://www.loc.gov/resource/sn95047217/1946-04-04/ed-1/?sp=5,"Hart, explaining that the city has been granted that much of a 130,000,000 federal appropriation fur postwar planning throughout the nation, predicted that if an other depression should come the advance planning would pay off in worthwhile projects instead of a return to WPA leaf raking.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
581,1945 Reconversion,crisis,"nogales international (nogales, ariz.) 1926-1979",arizona,1945-08-24,postwar depression,http://www.loc.gov/resource/sn96060774/1945-08-24/ed-1/?sp=6,"With the closing of war plants, throwing millions of people out of work, and closing of army camps, this community is lucky that Uncle Sam did not look kindly toward war plants or an army post for the No gales district, for it means we will not feel much\u2019 if any, the postwar depression now getting under way and which is expected to last for a few months during the reconversion period.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,worsen,INDPRO,1,0.09000000000000002
