claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,months,horizon_basis,predicted_label,realized_label,basis,hit,brier
855,1948 Recession,crisis,"dickenson county herald (clintwood, va.) 1939-195?",virginia,1949-01-20,recession,http://www.loc.gov/resource/sn95079130/1949-01-20/ed-1/?sp=1,But the shakedown will not affect Clintwood as vi olently as it might have done.,yes,general_business,worsen,na,na,vague,assertive,unclear,na,12,default_12,worsen,no_change,INDPRO,0.0,0.81
856,1948 Recession,crisis,"dickenson county herald (clintwood, va.) 1939-195?",virginia,1949-01-20,recession,http://www.loc.gov/resource/sn95079130/1949-01-20/ed-1/?sp=1,Probably no purely local business will fail.,yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,no_change,INDPRO,0.0,0.48999999999999994
860,1948 Recession,crisis,"union county times (lake butler, fla.) 1920-current",florida,1949-01-07,recession,http://www.loc.gov/resource/sn95047168/1949-01-07/ed-1/?sp=5,"Any tyme feed or I mon yin ost can be saved by practices which prevent this con- j dition the margin of profit is in crease In periods of business I recession su?n little saving can I mean the difference between pay ling and losing enterprises^ Good management is tty difference be tween good and average farmers, and the business recession expect ed by most experts will further accen^ate ,is difference wren n^longer mistakes in manage ment could be covered by high prices.",yes,general_business,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
861,1948 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1949-05-04,recession,http://www.loc.gov/resource/sn84020662/1949-05-04/ed-1/?sp=3,"Faster starts Smoother performance Quicker warmups Speedier getaway STANDARD OIL COMPANY OF CAUFORNIA \u201cRecession Will Relief i 1 o consumers\u201d WASHINGTON, <,P)_The Pres ident of the United States cham ber of commerce said yesterday hat a \u201crecession from postwar peaks\u201d of business is inevitable.",yes,general_business,worsen,na,na,vague,assertive,expert,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
862,1948 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1949-05-04,recession,http://www.loc.gov/resource/sn84020662/1949-05-04/ed-1/?sp=3,"He added that it will bring \u201cover due relief to millions of consum er, Earl O.",yes,general_business,improve,na,na,vague,assertive,expert,Earl O.,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
863,1948 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1949-05-04,recession,http://www.loc.gov/resource/sn84020662/1949-05-04/ed-1/?sp=3,"Shrove, in the keynote address of the chamber\u2019s 37th an nual meeting, also told some 2,500 i business leaders: \u201cWhen the current readjustment has run its course, and buying for i n ventory replacement revives, business should find itself on a sounder and infinitely more satis factory basis.\u201d The shut to a more solid and orderly pattern of prosperity\u201d will be blocked or delayed, Shreve said, if the government raises taxes and lays down economic controls\u2014as proposed by Presi dent Truman\u2014or embarks on a policy of in-the-red financing.",yes,general_business,improve,na,na,vague,hedged,expert,Shrove,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
864,1948 Recession,crisis,"the potters herald (east liverpool, ohio) 1899-1982",ohio,1949-06-16,recession,http://www.loc.gov/resource/sn78000533/1949-06-16/ed-1/?sp=1,"The stories with Detroit date lines, both by of writer Sidney Fish, have the following headlines: June 8\u2014\u201cRecession May Fore stall UAW\u2019s Fourth-Round Drive\u201d June 9\u2014\u201cAuto Industry Leaders See Recession Brief\u201d The first story is all about the UAW and how the auto manufac turers can\u2019t meet the union de mands because \u201cthe national busi ness recession will widen and deep en.\u201d The second story says that FAIR ON xsx-.-.j^-.,.--.^.-<p></p>TO \u25a0ez^a-as^ age, 75 cents for the round trip.",yes,general_business,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
866,1948 Recession,crisis,"the potters herald (east liverpool, ohio) 1899-1982",ohio,1949-06-16,recession,http://www.loc.gov/resource/sn78000533/1949-06-16/ed-1/?sp=1,The reason for this optimism is (a) that the motor car manufacturers expect the present recession to be of short duration and (b) feel con fident that war-created shortages are still sufficient to guarantee a satisfactory level of consumer de mand for some time to come.\u201d In its entire 1100 words it mentions UAW once.,yes,general_business,improve,na,na,vague,assertive,expert,na,24,inferred_long,improve,improve,INDPRO,1.0,0.009999999999999995
867,1948 Recession,crisis,"trainman news (indianapolis, ind.) 1947-1968",ohio; indiana,1949-06-20,recession,http://www.loc.gov/resource/56022775/1949-06-20/ed-1/?sp=7,He said that the downward trend will continue until the last quar ter- of \u201950 when production will be 15 per cent below the \u201948 average.,yes,general_business,worsen,na,na,12,assertive,expert,na,12,stated,worsen,improve,INDPRO,0.0,0.81
868,1948 Recession,crisis,"trainman news (indianapolis, ind.) 1947-1968",ohio; indiana,1949-06-20,recession,http://www.loc.gov/resource/56022775/1949-06-20/ed-1/?sp=7,"Then, he continued, it will start upward again, reaching 1918 lev els by the end of 1951.",yes,general_business,improve,na,na,30,assertive,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
870,1948 Recession,crisis,"trainman news (indianapolis, ind.) 1947-1968",ohio; indiana,1949-06-20,recession,http://www.loc.gov/resource/56022775/1949-06-20/ed-1/?sp=7,He said that the electric indus try will cut consumers\u2019 goods pro duction 20 per cent and industrial production 10 per cent by the end of \u201949.,yes,general_business,worsen,na,na,vague,assertive,expert,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
874,1948 Recession,crisis,"the camas hot springs exchange (camas, mont.) 1926-1959",montana,1949-04-28,recession,http://www.loc.gov/resource/sn85053223/1949-04-28/ed-1/?sp=6,"One of them, representing a large life insurance company, anticipat ed a long period of good times, tho he added that the buyers\u2019 market Is back and the consumer will have to be Induced to buy.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
875,1948 Recession,crisis,"the camas hot springs exchange (camas, mont.) 1926-1959",montana,1949-04-28,recession,http://www.loc.gov/resource/sn85053223/1949-04-28/ed-1/?sp=6,"Another, from a publishing house which issues mag azines dealing with industrial ques tions, said that he doesn\u2019t fear a ser lous downturn is coming, and warn ed against raising taxes.",yes,general_business,improve,na,na,vague,assertive,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
876,1948 Recession,crisis,"the camas hot springs exchange (camas, mont.) 1926-1959",montana,1949-04-28,recession,http://www.loc.gov/resource/sn85053223/1949-04-28/ed-1/?sp=6,"A pessimistic note was struck by the economist from a nat ional research organization, who was none too sure that we have an easy road ahead.",yes,general_business,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
877,1948 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1949-05-18,recession,http://www.loc.gov/resource/sn84020662/1949-05-18/ed-1/?sp=2,"I NO SERIOUS RECESSION j The Bureau of Agricultural Economic^ which has a good batting average on predictions, says that there will be further declines in industrial production, prices and consumer incomes, but no serious recession is in sight.",yes,general_business,worsen,down,na,vague,assertive,expert,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
878,1948 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1949-05-18,recession,http://www.loc.gov/resource/sn84020662/1949-05-18/ed-1/?sp=2,"However, no sharp drop in general economic activity seems \u201cto be in the picture.\u201d The Bureau expresses the opinion that Federal, State and local governments will spend more money than last year.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
882,1948 Recession,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1949-04-28,recession,http://www.loc.gov/resource/sn91068695/1949-04-28/ed-1/?sp=2,"NO SERIOUS RECESSION The Bureau of Agricultural Economics, which has a good batting average on predic-j tions, says that there will be further declines J in industrial production, prices and consumer i incomes but no serious recession is in sight.",yes,general_business,improve,down,na,vague,assertive,expert,Bureau of Agricultural Economics,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
883,1948 Recession,crisis,"brewery gulch gazette (bisbee, ariz.) 1931-1987",arizona,1949-04-14,recession,http://www.loc.gov/resource/sn89070012/1949-04-14/ed-1/?sp=4,"Such financial legerdemain eventually must lead to a tax burden which will devour the re wards of prudence, thrift, indus try, skill, and foresight, and de stroy the incentives to work and produce.",yes,general_business,worsen,na,na,vague,assertive,unclear,na,24,inferred_long,worsen,improve,INDPRO,0.0,0.81
884,1948 Recession,crisis,"brewery gulch gazette (bisbee, ariz.) 1931-1987",arizona,1949-04-14,recession,http://www.loc.gov/resource/sn89070012/1949-04-14/ed-1/?sp=4,He thinks that at least another year of unexcelled prosperity lies ahead.,yes,general_business,improve,na,na,12,hedged,expert,na,12,stated,improve,improve,INDPRO,1.0,0.09000000000000002
885,1948 Recession,crisis,"brewery gulch gazette (bisbee, ariz.) 1931-1987",arizona,1949-04-14,recession,http://www.loc.gov/resource/sn89070012/1949-04-14/ed-1/?sp=4,A leveling off is inevitable but even so the out look for business for some months ahead is still good.,yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
886,1948 Recession,crisis,"brewery gulch gazette (bisbee, ariz.) 1931-1987",arizona,1949-04-14,recession,http://www.loc.gov/resource/sn89070012/1949-04-14/ed-1/?sp=4,Conditions will be somewhat different but the need for things still exists and there are many who want them.,yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
888,1948 Recession,crisis,"union county times (lake butler, fla.) 1920-current",florida,1949-06-17,recession,http://www.loc.gov/resource/sn95047168/1949-06-17/ed-1/?sp=2,"As the recession and depression increases In intensity, so will the needs and woes and miseries of our own people increase.",yes,general_business,worsen,na,na,vague,assertive,unclear,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
892,1948 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1949-06-08,recession,http://www.loc.gov/resource/sn83016244/1949-06-08/ed-1/?sp=2,Cor it won\u2019t be long before dollars will he hard to get.,yes,general_business,worsen,na,na,vague,assertive,unclear,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
893,1948 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1948-07-09,recession,http://www.loc.gov/resource/sn78003992/1948-07-09/ed-1/?sp=4,"\u201cThis is a -most important prob lem,\u201d Kroll said, \u201cand it will grow in importance when this country suffers a recession.",yes,general_business,worsen,na,na,vague,assertive,expert,Kroll,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
894,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-05-09,business slump,http://www.loc.gov/resource/sn83045462/1949-05-09/ed-1/?sp=6,"They hope they will be permit ted to operate under Red control and that conditions may Improve, particularly the money situation.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
895,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-05-09,business slump,http://www.loc.gov/resource/sn83045462/1949-05-09/ed-1/?sp=6,"They expect a serious business slump when the Reds first arrive, but hope for a revival after things get shaken down.",yes,general_business,worsen,na,na,vague,hedged,unclear,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
896,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1948-08-15,business slump,http://www.loc.gov/resource/sn83045462/1948-08-15/ed-1/?sp=8,"Uruguay expects to harvest twice as many peanuts this year as in 1947, Despite government efforts to re lax credit, Ecuador has a business slump.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
897,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1948-07-29,business slump,http://www.loc.gov/resource/sn83045462/1948-07-29/ed-1/?sp=29,"\""Given the right prices, the Ameri can public still will buy.\u2019\u2019 Mr.",yes,general_business,improve,na,na,vague,assertive,expert,Mr.,12,default_12,improve,worsen,INDPRO,0.0,0.81
