claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
228,1920 Depression,crisis,"ladysmith news-budget (ladysmith, rusk county, wis.) 1907-1927",wisconsin,1921-03-18,business outlook,http://www.loc.gov/resource/sn85040245/1921-03-18/ed-1/?sp=6,BUSINESS OUTLOOK IS IMPROVING The business outlook continues to im prove.,yes,general_business,improve,na,na,vague,assertive,journalist,na
229,1920 Depression,crisis,"the mt. sterling advocate (mt. sterling, ky.) 1890-current",kentucky,1921-03-03,business outlook,http://www.loc.gov/resource/sn86069675/1921-03-03/ed-1/?sp=3,They are very optimistic over the business outlook and are firm Up.,yes,general_business,improve,na,na,vague,assertive,unclear,na
230,1920 Depression,crisis,"the mt. sterling advocate (mt. sterling, ky.) 1890-current",kentucky,1921-03-03,business outlook,http://www.loc.gov/resource/sn86069675/1921-03-03/ed-1/?sp=3,their be lief that it will only be a short time until merchants all over Central Kentucky will be enjoying their ac customed patronage.,yes,general_business,improve,na,na,vague,hedged,unclear,na
231,1920 Depression,crisis,"the mt. sterling advocate (mt. sterling, ky.) 1890-current",kentucky,1921-03-03,business outlook,http://www.loc.gov/resource/sn86069675/1921-03-03/ed-1/?sp=3,"They believe in talking pros perity, not being \""down in the mouth,\"" feeling con-$; fident that there are better times ahead for all of those who are willing to hustle and push for business The members of this hustling firm, Willard and Dil lard McGuire, are two of Mt.",yes,general_business,improve,na,na,vague,hedged,expert,Willard McGuire
232,1920 Depression,crisis,"douglas daily international (douglas, ariz.) 1913-1925",arizona,1920-12-18,business outlook,http://www.loc.gov/resource/sn95060770/1920-12-18/ed-1/?sp=5,"{""/service/ndnp/az/batch_az_hematite_ver01/data/sn95060770/00542866457/1920121801/0419.xml"":{""full_text"":""WORLD\u2019S SHELVES EMPTY; PREDICT BUSINESS WILL FLOURISH IN 1921 (EDITOR\u2019S NOTE: \u2014G.",yes,general_business,improve,na,na,12,assertive,unclear,na
233,1920 Depression,crisis,"douglas daily international (douglas, ariz.) 1913-1925",arizona,1920-12-18,business outlook,http://www.loc.gov/resource/sn95060770/1920-12-18/ed-1/?sp=5,"Barron, editor of the Boston News Bureau, one of the best of the financial journals, recently made several predictions regarding the business outlook for the coming year, as well as an analysis of the present situation.",no,,,,,,,,
234,1920 Depression,crisis,"douglas daily international (douglas, ariz.) 1913-1925",arizona,1920-12-18,business outlook,http://www.loc.gov/resource/sn95060770/1920-12-18/ed-1/?sp=5,"An interview with him is reprinted below which throws new light on the industrial situation.) \u201cWhat is the business outlook now and for 1921?\u201d \u201cWe are laying the foundation for a business boom,\u201d said Mr.",yes,general_business,improve,na,na,vague,assertive,expert,Mr.
235,1920 Depression,crisis,"the tri-county news (grand rapids, ohio) 1915-1949",ohio,1921-03-23,business outlook,http://www.loc.gov/resource/sn89075140/1921-03-23/ed-1/?sp=7,"{""/service/ndnp/ohi/batch_ohi_bellatrix_ver03/data/sn89075140/00415665921/1921032301/0106.xml"":{""full_text"":""The Business Outlook I The European political situation has exerted only a nominal influence upon the stock market and business since the occupation of three German cities was completed.",no,,,,,,,,
236,1920 Depression,crisis,"the tri-county news (grand rapids, ohio) 1915-1949",ohio,1921-01-12,business outlook,http://www.loc.gov/resource/sn89075140/1921-01-12/ed-1/?sp=7,"{""/service/ndnp/ohi/batch_ohi_bellatrix_ver03/data/sn89075140/00415665921/1921011201/0026.xml"":{""full_text"":""The Business Outlook REOPENING OF FACTORIES DENOTES IMPROVE MENT IN INDUSTRIAL CONDITIONS\u2014 PREDICTIONS FOR 1921 HAZARDOUS Reopening of many factories with reduced working forces, following the ture of the year, denotes slight im provement in industrial conditions and extends promise of a more pro nounced revival in the future.",yes,general_business,improve,na,na,vague,hedged,journalist,na
237,1920 Depression,crisis,"the leader enterprise and press (fitzgerald, ben hill county, georgia) 1915-1921",georgia,1920-12-29,business outlook,http://www.loc.gov/resource/sn89053306/1920-12-29/ed-1/?sp=1,"THE EMPIRE MERCANTILE COMPANY, o Business Outlook Is Reported Good Conditions Will Show Decided Im.",yes,general_business,improve,na,na,vague,assertive,expert,na
238,1920 Depression,crisis,"the leader enterprise and press (fitzgerald, ben hill county, georgia) 1915-1921",georgia,1920-12-29,business outlook,http://www.loc.gov/resource/sn89053306/1920-12-29/ed-1/?sp=1,"Rose says that there is a very optimistic business outlook prevailing in New York and other cities of the east, \u201cThepresent nervous condition in Business circles.",yes,general_business,improve,na,na,vague,assertive,expert,Rose
239,1920 Depression,crisis,"the leader enterprise and press (fitzgerald, ben hill county, georgia) 1915-1921",georgia,1920-12-29,business outlook,http://www.loc.gov/resource/sn89053306/1920-12-29/ed-1/?sp=1,"accentuated by the drop in the price of cotton, wheat and other commodities, will give way.",yes,general_business,improve,na,na,vague,assertive,unclear,na
240,1920 Depression,crisis,"the leader enterprise and press (fitzgerald, ben hill county, georgia) 1915-1921",georgia,1920-12-29,business outlook,http://www.loc.gov/resource/sn89053306/1920-12-29/ed-1/?sp=1,in a few months to settled conditions and industrial enterprises now closed will open again\u201d said Mr.,yes,general_business,improve,na,na,6,assertive,expert,Mr.
241,1920 Depression,crisis,"the alaska daily empire (juneau, alaska) 1912-1926",alaska,1921-02-28,business outlook,http://www.loc.gov/resource/sn84020657/1921-02-28/ed-1/?sp=8,I 1 LOCAL FIRM TO ENTER JOBBING BUSINESS HEBE Olson Meherin Branching Out\u2014Business Outlook Is Good Savs Meherin.,yes,general_business,improve,na,na,vague,assertive,expert,Meherin
242,1920 Depression,crisis,"the alaska daily empire (juneau, alaska) 1912-1926",alaska,1921-02-28,business outlook,http://www.loc.gov/resource/sn84020657/1921-02-28/ed-1/?sp=8,".Meherin, junior member of he brokerage firm of Olson Me-i liein,^ who returned today from a thrfee months' business trip in the Pacific Coast States, says that no matter what happens or what the conditions are elsewhere, Alaska is coming hack strong and although things mlghT not fee right up to a InO per cent in the North during 1921, look for 1922.",yes,general_business,improve,na,na,vague,hedged,expert,Meherin
243,1920 Depression,crisis,"the alaska daily empire (juneau, alaska) 1912-1926",alaska,1921-02-28,business outlook,http://www.loc.gov/resource/sn84020657/1921-02-28/ed-1/?sp=8,"Meherin this forenoon, \""and 1 have been delving into all angles of the business outlook.",no,,,,,,,,
244,1920 Depression,crisis,"the alaska daily empire (juneau, alaska) 1912-1926",alaska,1921-02-28,business outlook,http://www.loc.gov/resource/sn84020657/1921-02-28/ed-1/?sp=8,"But they are not lending much money because in vestors are waiting and many pro motion deals are, held in abeyance i until the change of the administra-j tion and a size-up given as to what; the new cabinet will do on many propositions.",no,,,,,,,,
245,1920 Depression,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1920-07-23,business outlook,http://www.loc.gov/resource/sn85038485/1920-07-23/ed-1/?sp=12,"Steel Corpora tion Gives His Views on Business Outlook Generally By Associated Press New York-, July 22.\u2014Prohibition has been beneficial to the nation's indus trial and economic life, in the opinion of Elbert H.",no,,,,,,,,
246,1920 Depression,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1920-07-23,business outlook,http://www.loc.gov/resource/sn85038485/1920-07-23/ed-1/?sp=12,"Gary, head of the United States Steel Corporation, who issued a \u2022tatement here tonight on the eve of his departure for Europe, giving hie \u25bclews on the business outlook gener ally.",no,,,,,,,,
247,1920 Depression,crisis,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1920-07-23,business outlook,http://www.loc.gov/resource/sn85038485/1920-07-23/ed-1/?sp=12,"\u201cIn nearly ievery newspaper one will read of fewer Inmates of prisons, almshouses and hos pitals, and larger balances in savings Institutions and better, cleaner and healthier conditions in the dwellings, a.11 on account of prohibition.",no,,,,,,,,
248,1920 Depression,crisis,"the hayti herald (hayti, mo.) 1908-1922",missouri,1920-12-30,return of prosperity,http://www.loc.gov/resource/sn89066651/1920-12-30/ed-1/?sp=4,..x: (MlwMHl Heart-Breaking Smile M- To 1921 the year that is coming a health!,no,,,,,,,,
249,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1921-03-18,return of prosperity,http://www.loc.gov/resource/sn88078775/1921-03-18/ed-1/?sp=6,This means that the cost of building probably will be much higher in the future than it is now.,yes,prices,worsen,up,na,vague,hedged,unclear,na
250,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1921-03-18,return of prosperity,http://www.loc.gov/resource/sn88078775/1921-03-18/ed-1/?sp=6,"Just as soon as a few far-sighted men in each community shake off the fear that grips them and begin to build, others will become more confi dent and trail along.",yes,general_business,improve,na,na,vague,hedged,unclear,na
251,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1921-03-18,return of prosperity,http://www.loc.gov/resource/sn88078775/1921-03-18/ed-1/?sp=6,"Thus will pros perity be restored to the building in dustry, and it will be a good many years before there will be a let-up In other lines of endeavor, from digging ditches to running railroads, the return of prosperity depends upon the every-day buyer of ordinary merchandise.",yes,general_business,improve,na,na,vague,assertive,journalist,na
252,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1921-03-18,return of prosperity,http://www.loc.gov/resource/sn88078775/1921-03-18/ed-1/?sp=6,"In order to illustrate, suppose we put it this way: In every community there are sev eral hundred men who need new suits, but are delaying buying because they are afraid of the future and want to keep every cent they have they also hope that prices will go lower.",no,,,,,,,,
253,1920 Depression,crisis,"newark leader ([newark, ohio]) 1917-1946",ohio,1921-03-18,return of prosperity,http://www.loc.gov/resource/sn88078775/1921-03-18/ed-1/?sp=6,"So it can easily be seen that the return of prosperity is \u201cup to\u201d the every-day citizen who is holding back from buying needed articles cause he is afraid of the future, the men with available cash will gin to build, and the men who working will buy what they need, prosperity simply can\u2019t be kept away.",yes,general_business,improve,na,na,vague,assertive,journalist,na
254,1920 Depression,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1921-01-03,return of prosperity,http://www.loc.gov/resource/sn83030214/1921-01-03/ed-1/?sp=15,Tho separa will be entertained after the S#U?f by rter jtnmlttee.,no,,,,,,,,
255,1920 Depression,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1921-01-03,return of prosperity,http://www.loc.gov/resource/sn83030214/1921-01-03/ed-1/?sp=15,"There were few tsars on the ?rave, but much hope that the successor will give something bet?",no,,,,,,,,
256,1920 Depression,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1921-01-03,return of prosperity,http://www.loc.gov/resource/sn83030214/1921-01-03/ed-1/?sp=15,"I in confidence, though only tho restera tion of the world's productive powei ?will enable you to take full advantag?",no,,,,,,,,
257,1920 Depression,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1921-03-24,return of prosperity,http://www.loc.gov/resource/sn83030214/1921-03-24/ed-1/?sp=7,?4} The coming return of prosperity and business activity will cause a still greater demand for buildings?a demand which must be .sup?,yes,general_business,improve,na,na,vague,assertive,unclear,na
258,1920 Depression,crisis,new-york tribune (new york [n.y.]) 1866-1924,new york,1921-03-24,return of prosperity,http://www.loc.gov/resource/sn83030214/1921-03-24/ed-1/?sp=7,"j_5 J Income from rented property will stay at present levels, due not only to the demand but to generally higher standards of living to X which the public has been educated.",yes,general_business,no_change,na,na,vague,assertive,unclear,na
259,1920 Depression,crisis,"douglas daily international (douglas, ariz.) 1913-1925",arizona,1921-03-29,return of prosperity,http://www.loc.gov/resource/sn95060770/1921-03-29/ed-1/?sp=4,Fordney gra ciously announces that hearings will be -held on tax ation soon after congress meets.,no,,,,,,,,
260,1920 Depression,crisis,"douglas daily international (douglas, ariz.) 1913-1925",arizona,1921-03-29,return of prosperity,http://www.loc.gov/resource/sn95060770/1921-03-29/ed-1/?sp=4,It is likewise useless to expect a return of prosperity while the United States refuses to lift a finger to stabilize conditions in Europe and thereby give to the farmer and manufacturer the foreign mar kets that they require.,yes,general_business,worsen,na,na,vague,assertive,journalist,na
