claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
374,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-06-21,return of prosperity,http://www.loc.gov/resource/sn84026749/1930-06-21/ed-1/?sp=15,Throughout the summer there will be a steady hammering away on the thesis of good business\u201d and the \u201creturn of prosperity\u201d through the agency of the Hawley- Smoot tariff bill.
375,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-06-21,return of prosperity,http://www.loc.gov/resource/sn84026749/1930-06-21/ed-1/?sp=15,Secretary Mellon\u2019s statement was the first he has made in some months concerning the business outlook.
376,1929 Crash,crisis,"south bend news-times (south bend, ind.) 1913-1938",indiana,1930-07-19,return of prosperity,http://www.loc.gov/resource/sn87055779/1930-07-19/ed-1/?sp=1,"By rnlt\u00abd Fmi: NEW YORK, July 18.\u2014President Hoover will be re-e lee ted in 1932 with the return of prosperity to the United States, Senator Royal S."
377,1929 Crash,crisis,"south bend news-times (south bend, ind.) 1913-1938",indiana,1930-07-19,return of prosperity,http://www.loc.gov/resource/sn87055779/1930-07-19/ed-1/?sp=1,"Confining his talk mainly to the economic trend of the country, Sen ator Copeland advocated the six hour day and flve-day week, con demned speculation, chain stores and branch banks and then predicted the re-election f President Hoover with the return of prosperity in 1932."
378,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-27,return of prosperity,http://www.loc.gov/resource/sn83045462/1930-10-27/ed-1/?sp=3,"Morrow, warmly commending Presi dent Hoover, holds that the courage of the people will constitute the major contribution to the return of prosperity."
379,1929 Crash,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1930-05-08,return of prosperity,http://www.loc.gov/resource/sn91068695/1930-05-08/ed-1/?sp=6,It's a gay and entertaining picture you will like.
380,1929 Crash,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1930-05-08,return of prosperity,http://www.loc.gov/resource/sn91068695/1930-05-08/ed-1/?sp=6,"LOOKIN' 'EM OVER As far as w&, can see, Hoover was right when he predicted a return of prosperity by May 8.."
381,1929 Crash,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1930-05-08,return of prosperity,http://www.loc.gov/resource/sn91068695/1930-05-08/ed-1/?sp=6,"Had you thought about all the meetings, shows, feeds, games, am usements, and such like the people of this community have had, are having, and will have in a period of ten days or so?"
382,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-07-31,business revival,http://www.loc.gov/resource/sn84026749/1930-07-31/ed-1/?sp=16,This year the manufacturers themselves are 1 R cleaning house so as to have their own stocks in order for the W I f] anticipated business revival eagerly expected this fall.
383,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-24,business revival,http://www.loc.gov/resource/sn83045462/1930-10-24/ed-1/?sp=4,"She will, first, put her guests at ease and make them feel at home; 1 second, so tactfully but firmly Im print her own personality on any j function In her home that her guests will take what she serves and like it; third, dispense only the hospitality which conforms with the laws of her city and State."
384,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-24,business revival,http://www.loc.gov/resource/sn83045462/1930-10-24/ed-1/?sp=4,A new slogan will be launched at the convention by Mrs.
385,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-24,business revival,http://www.loc.gov/resource/sn83045462/1930-10-24/ed-1/?sp=4,"It Is \u201cFill the National Goblet Legitimately.\"" I SCHWAB PREDICTS BUSINESS REVIVAL I 1 Greatest Prosperity Era in Ameri can History Is Ex pected."
386,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-24,business revival,http://www.loc.gov/resource/sn83045462/1930-10-24/ed-1/?sp=4,"Schwab told the American Iron and Steel Institute today that when the business revival comes, as come it must, \""it will bring to this country a larger i measure of prosperity than the Amer ican people have ever before known.\u201d He looks forward to 1932 as \u201canother record year.\u201d He said the \u201clevel-headed way In which business In general has weathered the current recession is most assuring, i and shows that the underlying founda tions of Its structure are sound."
387,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-05,business revival,http://www.loc.gov/resource/sn83045462/1930-10-05/ed-1/?sp=36,"Our foreign trade shows, signs of improving, wholesale^ prices are more stable, retail prices 'are down nearer the point where workers can buy, the outlook for employment is better and that means increased workers\u2019 buy ing power."
388,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-10-05,business revival,http://www.loc.gov/resource/sn83045462/1930-10-05/ed-1/?sp=36,Opportunity is here for those who are ready to make the best of it\u201d Green asserted that the course of business in the \u201ccoming four weeks will determine the prospects for next Win ter\u201d and that \u201cif we want to avoid a Winter like last year we must plan for it now by using every intelligent means of promoting business revival.\u201d CHILLUMHEIGHTS ELECTIONS HELD Thomas W.
389,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-04-13,business revival,http://www.loc.gov/resource/sn83045462/1930-04-13/ed-1/?sp=73,"Its present condition is by no means pronouncedly uncomfortable, but it will not bear further aggravation without danger."
390,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-04-13,business revival,http://www.loc.gov/resource/sn83045462/1930-04-13/ed-1/?sp=73,"This feature of the situa tion is constructive as relates to certain individual enterprises in that it means further heavy outlays for equipment over, the next several months will not be Accessary."
391,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-07-13,business revival,http://www.loc.gov/resource/sn83045462/1930-07-13/ed-1/?sp=57,It will be recalled that busi ness men were as optimistic last Sum mer as this Summer they are pessi mistic.
392,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-07,business revival,http://www.loc.gov/resource/sn83045462/1930-11-07/ed-1/?sp=34,"KLEIN IS OPTIMISTIC 1 r 11 \u25a0ays law t Averages Show Trade Will Revive Vast Month, ISTANBUL, Turkey, November t UP)."
393,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-07,business revival,http://www.loc.gov/resource/sn83045462/1930-11-07/ed-1/?sp=34,"\u2014Julius Klein, Assistant Secretary of Commerce for the United States, looks for an American business revival begin ning next month, he told the American Chamber of Commerce at a in his honor here yesterday."
394,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-11-07,business revival,http://www.loc.gov/resource/sn83045462/1930-11-07/ed-1/?sp=34,"\u201cIf the law of averages work,\"" he \u2022aid, \""the business crisis should show sign* of disappearing next month."
395,1929 Crash,crisis,"brownsville herald (brownsville, tex.) 1910-current",texas,1930-11-29,business revival,http://www.loc.gov/resource/sn86063730/1930-11-29/ed-1/?sp=3,"You will then find that you can forget all about that, too.'* Do you get It?"
396,1929 Crash,crisis,"nogales international (nogales, ariz.) 1926-1979",arizona,1930-11-07,business revival,http://www.loc.gov/resource/sn96060774/1930-11-07/ed-1/?sp=1,888 Department Store Holiday gift goods will be at tractively featured at the 888 De partment Store.
397,1929 Crash,crisis,"nogales international (nogales, ariz.) 1926-1979",arizona,1930-11-07,business revival,http://www.loc.gov/resource/sn96060774/1930-11-07/ed-1/?sp=1,Suitable Christmas gifts for every member of the family will be artistically displayed and visitors can easily make up their BUILDING ACTIVITY IN NOGALES ANOTHER SIGN BUSINESS GAIN An important factor in business revival is building construction and the building projects now under way in Nogales and those planned indi cate that this branch of business is holding up exceedingly well.
398,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-07-31,business revival,http://www.loc.gov/resource/sn83045462/1930-07-31/ed-1/?sp=24,"The bureau begins work next month on both projects, co-operating with I Alabama Polytechnic Institute for tex o Because of Lowered Prices\u2014-This Year Our Greatest a <xha n s weep sale y r I year Clean Sweep means more than a clearance of our own stocks."
399,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-07-31,business revival,http://www.loc.gov/resource/sn83045462/1930-07-31/ed-1/?sp=24,This year the manufacturers themselves are cleaning house so as to have their own stocks in order for the anticipated business revival eagerly expected this Fall.
400,1929 Crash,crisis,"the carbon county news (red lodge, mont.) 1924-1931",montana,1930-09-18,business revival,http://www.loc.gov/resource/sn84036285/1930-09-18/ed-1/?sp=4,The sched j nies in the new tariff law give the pottery industry some relief and it is encouraging to note the predict ions of the heads of the industry that operations will be resumed in these American plants in the near fu 1 ture.
401,1929 Crash,crisis,"the carbon county news (red lodge, mont.) 1924-1931",montana,1930-09-18,business revival,http://www.loc.gov/resource/sn84036285/1930-09-18/ed-1/?sp=4,"For this reason surplus stocks of goods have been gradually been cut down until now, it is predicted that any sort of a stimulated demand will be a signal for considerably stimulated production."
402,1929 Crash,crisis,"the carbon county news (red lodge, mont.) 1924-1931",montana,1930-09-18,business revival,http://www.loc.gov/resource/sn84036285/1930-09-18/ed-1/?sp=4,It is on this fact that more optimistic prophets are predicting a real business revival this fall.
403,1929 Crash,crisis,"the carbon county news (red lodge, mont.) 1924-1931",montana,1930-09-18,business revival,http://www.loc.gov/resource/sn84036285/1930-09-18/ed-1/?sp=4,"They be lieve that when the people, with restored confidence, start buying there will be an upswing in prices fol lowed by a demand that will bring a sudden and un expected revival of business."
404,1929 Crash,crisis,"the carbon county news (red lodge, mont.) 1924-1931",montana,1930-09-18,business revival,http://www.loc.gov/resource/sn84036285/1930-09-18/ed-1/?sp=4,"Whether this theory will prove true remains to be seen, but at any rate the depletion of stocks in the hands of the merchants is a favorable sign."
405,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-09-19,business revival,http://www.loc.gov/resource/sn83045462/1930-09-19/ed-1/?sp=13,"Baltimore Outlook Improves, BALTIMORE, September 19 UP).\u2014 Bradstreet\u2019s Baltimore district trade re port says: \""There is considerably less pessimism as an increasing number of mines re port slow but gradual improvement."
406,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-09-19,business revival,http://www.loc.gov/resource/sn83045462/1930-09-19/ed-1/?sp=13,"An early conference will be held be tween officials of the Bureau of Inter nal Revenue and Treasury Department to discuss the advisability of publishing immediately the new standard rate of depreciation for all machinery, includ ing farm implements, which will hence forth be used as a base in computation of taxes."
