claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
1420,2008 Financial Crisis,crisis,the new york times,,2008-11-12,economy will improve,https://economix.blogs.nytimes.com/2008/11/12/consumers-are-cutting-back-yet-hopeful/,"Consumers Are Cutting Back, Yet Hopeful
Confidence has risen slightly in the last week."
1421,2008 Financial Crisis,crisis,the new york times,,2008-11-19,economy will improve,http://economix.blogs.nytimes.com/2008/11/19/blogs/19economix-one-piec463.html,"One Piece of Good News
Inflation is falling fast, which will help the buying power of American families."
1423,2008 Financial Crisis,crisis,the new york times,,2009-01-21,economy will improve,https://www.nytimes.com/2009/01/21/business/economy/21leonhardt.html,"The Economy Is Bad, but 1982 Was Worse
The recession of the early 1980s doesn’t have a catchy name, and many Americans are too young to remember it. But indicators say that these were worse times then."
1424,2008 Financial Crisis,crisis,the new york times,,2009-01-21,economy will improve,https://www.nytimes.com/2009/01/21/business/worldbusiness/21iht-21leonhardt.19552438.html,"U.S. economy is in bad shape, but 1982 was worse"
1425,2008 Financial Crisis,crisis,the new york times,,2008-10-09,downturn ahead,https://www.nytimes.com/2008/10/09/business/worldbusiness/09iht-09rates.16817112.html,Poll shows analysts expect more rate cuts
1426,2008 Financial Crisis,crisis,the new york times,,2009-01-07,downturn ahead,https://www.nytimes.com/2009/01/07/business/worldbusiness/07iht-07marks.19151700.html,M&S; reports weak sales and announces job cuts
1427,2008 Financial Crisis,crisis,the new york times,,2009-03-27,downturn ahead,https://www.nytimes.com/2009/03/29/realestate/29lizo.html,"A Hidden Benefit of the Downturn
People on Long Island are finding that contractors and other workers are lining up to get jobs and are willing to negotiate on deadlines and prices."
1428,2008 Financial Crisis,crisis,the new york times,,2008-09-04,worst is over,https://economix.blogs.nytimes.com/2008/09/04/a-whiff-of-panic-returns-to-wall-street/,A Whiff of Panic Returns to Wall Street
1429,2008 Financial Crisis,crisis,the new york times,,2008-09-16,worst is over,https://www.nytimes.com/2008/09/16/business/16nocera.html,"On Wall Street as on Main Street, a Problem of Denial
The financial giants’ downfall has been refusing to see that their investments were worth less than estimated."
1430,2008 Financial Crisis,crisis,the new york times,,2008-09-16,worst is over,https://www.nytimes.com/2008/09/16/business/worldbusiness/16iht-nocera.4.16211629.html,"On Wall Street and Main Street, a shared state of denial"
1431,2008 Financial Crisis,crisis,the new york times,,2008-09-16,worst is over,https://www.nytimes.com/2008/09/16/business/worldbusiness/16iht-16nocera.16184370.html,"On Wall St., a problem of denial"
1432,2008 Financial Crisis,crisis,the new york times,,2008-09-20,worst is over,https://www.nytimes.com/2008/09/20/business/20nocera.html,"Hoping a Hail Mary Pass Connects
The solution proposed by the Treasury, like the football play, is not very likely to succeed."
1433,2008 Financial Crisis,crisis,the new york times,,2008-09-23,worst is over,https://www.nytimes.com/2008/09/23/business/worldbusiness/23iht-gic.1.16399573.html,Singapore fund to look for distressed assets in U.S.
1434,2008 Financial Crisis,crisis,the new york times,,2008-09-23,worst is over,https://dealbook.nytimes.com/2008/09/23/with-cash-burning-a-hole-in-its-pocket-gic-looks-west-again/,"With Cash Burning a Hole in Its Pocket, GIC Looks West Again"
1435,2008 Financial Crisis,crisis,the new york times,,2008-09-25,worst is over,https://economix.blogs.nytimes.com/2008/09/25/pessimistic-independents/,Pessimistic Independents
1436,2008 Financial Crisis,crisis,the new york times,,2008-09-27,worst is over,https://www.nytimes.com/2008/09/28/business/28every.html,"In Financial Food Chains, Little Guys Can’t Win
Millions of us did nothing wrong, according to the accepted wisdom of the age. We saved. Now we have had the rug pulled out from under us."
1437,2008 Financial Crisis,crisis,the new york times,,2008-09-28,worst is over,https://www.nytimes.com/2008/09/28/business/worldbusiness/28iht-28every.16527639.html,"In financial food chains, little guys can't win"
1438,2008 Financial Crisis,crisis,the new york times,,2008-10-10,depression is coming,https://www.nytimes.com/2008/10/11/business/worldbusiness/11yen.html,"Global Anxiety Catches Up to Japan’s Economy
The world’s second-largest economy, which had seemed immune from the global financial contagion, is suddenly looking a lot more vulnerable."
1439,2008 Financial Crisis,crisis,the new york times,,2008-10-17,hard times ahead,https://www.nytimes.com/2008/10/19/nyregion/connecticut/19polct.html,"Candidates Get an Earful on the Economy
As in the national elections, anger and fear about the economy is the overriding theme for all of the hottest state legislative races in Connecticut this year."
1440,2008 Financial Crisis,crisis,the new york times,,2008-10-23,hard times ahead,https://www.nytimes.com/2008/10/23/business/worldbusiness/23iht-auto.4.17202993.html,Automakers see hard times ahead
1441,2008 Financial Crisis,crisis,the new york times,,2008-12-10,hard times ahead,https://www.nytimes.com/2008/12/10/movies/10wend.html,"This (New) American Life
“Wendy and Lucy” takes place mainly outdoors and registers the natural beauty of the Pacific Northwest with unostentatious affection."
1442,2008 Financial Crisis,crisis,the new york times,,2009-01-02,hard times ahead,https://www.nytimes.com/2009/01/02/news/02iht-02oxan-cuba.19054109.html,CUBA: Disillusionment and austerity mark anniversary
1443,2008 Financial Crisis,crisis,the new york times,,2009-01-19,hard times ahead,https://www.nytimes.com/2009/01/19/us/politics/19obama.html,"Inauguration Celebrations Begin in Washington
The text of President-elect Barack Obama’s speech was somber, but his voice was upbeat as he fed off the concert and the crowd."
1444,2008 Financial Crisis,crisis,the new york times,,2009-01-19,hard times ahead,https://www.nytimes.com/2009/01/19/world/americas/19iht-19obama.19475310.html,Celebrations for Obama's inauguration start in Washington
1445,2008 Financial Crisis,crisis,the new york times,,2009-01-19,hard times ahead,https://www.nytimes.com/2009/01/19/world/americas/19iht-obama.1.19484565.html,Crowds converge on Lincoln Memorial as inauguration ceremonies start
1447,2008 Financial Crisis,crisis,the new york times,,2009-01-19,hard times ahead,https://roomfordebate.blogs.nytimes.com/2009/01/19/the-speech-an-experts-guide/,"‘The Speech': An Experts’ Guide
Former presidential speechwriters, including William Safire, discuss what Barack Obama’s speech needs to do."
1448,2008 Financial Crisis,crisis,the new york times,,2009-03-17,hard times ahead,https://www.nytimes.com/2009/03/22/magazine/22neorealism-t.html,"Neo-Neo Realism
A handful of young American directors are making clear-eyed movies for hard times."
1449,2008 Financial Crisis,crisis,the new york times,,2008-10-02,worst is over,https://www.nytimes.com/2008/10/02/business/worldbusiness/02iht-02ubs.16637638.html,"Despite troubles, UBS to post small profit"
1450,2008 Financial Crisis,crisis,the new york times,,2008-10-04,worst is over,https://bats.blogs.nytimes.com/2008/10/04/mets-and-cubs-test-fans-loyalty/,"Mets and Cubs Test Fans’ Loyalty
Who would you rather root for now?"
1451,2008 Financial Crisis,crisis,the new york times,,2008-10-05,worst is over,https://www.nytimes.com/2008/10/05/business/worldbusiness/05iht-move06.1.16694063.html,A warning from Singapore fund director proves prophetic
1452,2008 Financial Crisis,crisis,the new york times,,2008-10-06,worst is over,https://dealbook.nytimes.com/2008/10/06/chief-of-singapore-fund-sees-opportunities-in-gloom/,Chief of Singapore Fund Sees Opportunities
1453,2008 Financial Crisis,crisis,the new york times,,2008-10-11,worst is over,https://www.nytimes.com/2008/10/11/books/chapters/chap-the-voice.html,"'The Voice: A Memoir'
""Brrroeek,"" drones the jackhammer. ""Brrroeek, brrroeek."" When it rests you can hear the radiator grumbling and the baseline murmur of traffic rising up from Columbus Circle to the fifth floor of the Mayflower Hotel."
1454,2008 Financial Crisis,crisis,the new york times,,2008-10-11,worst is over,https://www.nytimes.com/2008/10/12/weekinreview/12word-ART.html,"A Storm Unforeseen, Always About to Pass
What some leading politicians, economists and business leaders had to say in the months before and after the crash of 1929. Sound familiar?"
1455,2008 Financial Crisis,crisis,the new york times,,2008-11-13,worst is over,https://dealbook.nytimes.com/2008/11/13/rally-spurs-corporate-bond-sales-but-not-for-all/,"Rally Spurs Corporate Bond Sales, But Not for All"
1456,2008 Financial Crisis,crisis,the new york times,,2008-11-23,worst is over,https://www.nytimes.com/2008/12/23/business/worldbusiness/23iht-ship.1.18887521.html,"China stimulus plan could help shippers, if they survive"
1457,2008 Financial Crisis,crisis,the new york times,,2008-11-29,worst is over,https://www.nytimes.com/2008/12/29/business/worldbusiness/29iht-asiastox.1.18971345.html,Signs point to  bottoming out of Asian markets
1458,2008 Financial Crisis,crisis,the new york times,,2009-01-26,worst is over,https://dealbook.nytimes.com/2009/01/26/after-us-data-mixed-world-markets/,"After U.S. Data, Mixed World Markets"
1459,2008 Financial Crisis,crisis,the new york times,,2009-03-21,worst is over,https://www.nytimes.com/2009/03/22/your-money/22fund.html,"Lowered Expectations for the Bulls’ Return
Investors should not count on the market recouping all its losses for at least several years."
1460,2008 Financial Crisis,crisis,the new york times,,2009-03-31,worst is over,https://krugman.blogs.nytimes.com/2009/03/31/partying-like-its-1931/,Partying like it’s 1931
1461,1965 Calm (control),control,the new york times,,1965-03-31,downturn ahead,https://www.nytimes.com/1965/03/31/archives/dip-in-the-road-for-66-despite-expectation-of-good-year-economists.html,"Dip in the Road for '66?; Despite Expectation of Good Year, Economists See Downturn Ahead
Rossant on revised forecasts"
1462,1965 Calm (control),control,the new york times,,1965-04-18,worst is over,https://www.nytimes.com/1965/04/18/archives/cigarette-sales-are-picking-up-after-slump-on-health-report.html,"Cigarette Sales Are Picking Up After Slump on Health Report; CIGARETTE SALES MOVING UPWARD
top US cigarette mfrs annual repts show '65 sales rising, profits increasing; Govt pressure on cos to diversify discussed"
1463,1965 Calm (control),control,the new york times,,1965-07-20,worst is over,https://www.nytimes.com/1965/07/20/archives/nyerere-seeking-thaw-in-us-ties-but-tanzanian-president-affirms.html,"NYERERE SEEKING THAW IN U.S. TIES; But Tanzanian President Affirms Amity for China
Nyerere urges improved ties with US, hints he will return Amb soon to Washington, int; defends ties with China but stresses nonaligned policy"
1464,1995 Calm (control),control,the new york times,,1995-04-23,recovery expected,https://www.nytimes.com/1995/04/23/business/funds-watch-expanding-on-line-services.html,FUNDS WATCH; Expanding On-Line Services
1465,1995 Calm (control),control,the new york times,,1995-06-05,economy will improve,https://www.nytimes.com/1995/06/05/nyregion/more-budget-battles-this-year-s-fiscal-fight-over-albany-but-squabbling-may-be.html,More Budget Battles; This Year's Fiscal Fight Is Over in Albany But Squabbling May Be Worse Next Year
1466,1995 Calm (control),control,the new york times,,1995-03-25,worst is over,https://www.nytimes.com/1995/03/25/business/business-digest-409195.html,BUSINESS DIGEST
1467,1995 Calm (control),control,the new york times,,1995-03-25,worst is over,https://www.nytimes.com/1995/03/25/nyregion/news-summary-415695.html,NEWS SUMMARY
1468,1995 Calm (control),control,the new york times,,1995-04-06,worst is over,https://www.nytimes.com/1995/04/06/opinion/IHT-genocidewhen-will-we-ever-learn.html,"Genocide:When Will We Ever Learn?
The writer is secretary-general of the United Nations..The world has yet to learn the lesson. On April 6, 1994, an aircraft carrying the presidents of Burundi and Rwanda crashed at Kigali airport. There were no survivors. Widespread killing ensued as Rw"
1469,1995 Calm (control),control,the new york times,,1995-04-18,worst is over,https://www.nytimes.com/1995/04/18/science/earth-day-at-25-the-state-of-nature.html,Earth Day at 25: The State of Nature
1470,1995 Calm (control),control,the new york times,,1995-04-27,worst is over,https://www.nytimes.com/1995/04/27/business/international-business-mexico-eager-to-celebrate-end-to-crisis-despite-hardships.html,INTERNATIONAL BUSINESS; Mexico Eager to Celebrate End to Crisis Despite Hardships
1471,1995 Calm (control),control,the new york times,,1995-07-04,worst is over,https://www.nytimes.com/1995/07/04/nyregion/our-towns-on-fire-island-sometimes-the-share-goes-out-of-sharing.html,"OUR TOWNS; On Fire Island, Sometimes the Share Goes Out of Sharing"
